carrier_name,vehicle_segment,g/tm CO2,ef_kg_co2e_per_tkm
Larry's Cartage Co. Inc,For-Hire,104.5,0.071576648
Las Marias Pallets,For-hire,102.4,0.07013826560000001
Lawrence Transportation Company,For-Hire,88.2,0.06041206080000001
"Lawrence Transportation Systems, Inc.",For-Hire,67.91,0.04651454704
Leader Freight Systems: LFS,For-Hire,60.42,0.04138431648
Leader Group Inc,For-hire,84.724,0.05803119545600001
Leading Logistics Inc.,For-hire,78.929,0.054061944976000004
"Leavitt's Freight Service, Inc.: OTR BOOM",For-Hire,105.21,0.07206295824
"Leavitt's Freight Service, Inc.: OTR SEMI",For-Hire,67.91,0.04651454704
Leeway Global Logistics,For-Hire,116.71600000000001,0.07994392390400001
Legacy Drayage Inc,For-hire,97.0,0.066439568
Legacy Express Trucking Inc,For-hire,102.4,0.07013826560000001
"Legacy Express, LLC: Tractor-Trailer",For-Hire,84.724,0.05803119545600001
"Legacy Globe Logistics, LLC.",For-hire,102.4,0.07013826560000001
Legacy Logistics,For-Hire,113.511,0.077748678384
"Legacy Transport Services, LLC",For-hire,102.4,0.07013826560000001
Legacy Transportation Systems LLC,For-Hire,93.45,0.06400801680000001
"Legacy, Inc.",For-Hire,88.2,0.06041206080000001
Legends Logistics Inc,For-hire,103.45,0.07085745680000001
"Legion Logistics, LLC",For-Hire,118.39,0.08109052016000001
Len Dubois Trucking Inc.,For-Hire,72.91,0.04993926704
Leo Fast Transportation,For-hire,105.21,0.07206295824
"Leonard's Express, Inc.: LEQO",For-Hire,76.25,0.052226980000000006
"Leonard's Express, Inc.: Logistics Division",For-Hire,116.71600000000001,0.07994392390400001
Les Services En Transport S.T.C.H. Inc.,Private,101.06,0.06922044064
Les Transports A.T.D. Inc.,Private,93.45,0.06400801680000001
"Lexmar Distribution, Inc",For-Hire,90.9,0.06226140960000001
Liberty Commercial,For-Hire,81.8,0.0560284192
Liberty Linehaul Inc.: Liberty Linehaul Inc,For-Hire,78.929,0.054061944976000004
Liberty Linehaul Inc.: Liberty Linehaul West,For-Hire,93.45,0.06400801680000001
Liberty Links Inc.: Liberty Links,For-Hire,95.575,0.0654635228
Liberty Transport LLC: 65625494,Dedicated,93.45,0.06400801680000001
"Liberty Transport, Inc.:",For-Hire,76.5,0.052398216000000004
LifeScience Logistics: LifeScience Logistics,For-Hire,164.5,0.11267328800000001
Light Speed Logistics Inc.,For-Hire,95.575,0.0654635228
"Lighthouse Transportation Services, LLC",Private,118.39,0.08109052016000001
"Lightning Logistics, LLC",For-Hire,113.511,0.077748678384
Lightning Transportation Inc,For-Hire,83.5,0.057192824
Lily Transportation Corp.,For-Hire,60.42,0.04138431648
LinCo Logistics LTD: Logistics Division,For-Hire,118.39,0.08109052016000001
LinQ Transport,For-Hire,90.9,0.06226140960000001
LinQ Transport,For-hire,93.45,0.06400801680000001
Lindenmeyr Munroe,Private,93.0,0.063699792
Line Drive Transportation,For-Hire,446.0,0.305485024
Lineage Logistics,Private,106.8155,0.073162635832
"Link Logistics Group, LLC",For-Hire,101.06,0.06922044064
Link Transport Inc,For-Hire,84.724,0.05803119545600001
Lion Force Transport Inc,For-Hire,84.724,0.05803119545600001
Lion Transport LLC,For-hire,75.5,0.051713272000000005
"Lipman Logistics Services, LLC",For-Hire,101.06,0.06922044064
Lipsey Logistics Worldwide LLC,For-Hire,106.8155,0.073162635832
"Lipsey Trucking, LLC: LPYK",For-Hire,72.91,0.04993926704
Liquid Transport Corp,For-Hire,84.5,0.057877768
Livingston Transportation Inc.,For-Hire,101.0,0.069179344
Llano Logistics Inc.,Dedicated,82.1,0.0562339024
Load Boss Logistics Inc.,For-Hire,75.5,0.051713272000000005
"Load Delivered Logistics, LLC",For-Hire,116.71600000000001,0.07994392390400001
Load King Transport Inc.,For-Hire,78.929,0.054061944976000004
Load One LLC,For-Hire,105.21,0.07206295824
Loadlink Logistics LLC,For-hire,93.45,0.06400801680000001
"Loadsmart, Inc.: Domestic Freight Brokerage",For-Hire,106.8155,0.073162635832
Loadsmith LLC: LOAM,For-Hire,118.39,0.08109052016000001
"Loadstone Transportation, LLC",For-Hire,110.12049999999999,0.075426375752
Lodex Transport Ltd.,For-Hire,93.45,0.06400801680000001
Logan Premium Logistics,For-Hire,116.71600000000001,0.07994392390400001
Loggins Logistics,For-Hire,84.25,0.057706532000000005
LogiServe Inc.: Logiserve Inc.,For-Hire,81.8,0.0560284192
Logiflex Inc,For-Hire,93.45,0.06400801680000001
Logiflex Trucking Inc,For-Hire,93.45,0.06400801680000001
Logisource Inc (DBA Source Transport): Freight Brokerage,For-Hire,140.57,0.09628257808
Logistic Dynamics LLC,For-Hire,113.511,0.077748678384
Logistic One Brokerage LLC,For-Hire,106.8155,0.073162635832
Logistic One Ltd.: LTCO,Private,60.42,0.04138431648
Logistics Freight Management: Logistics Freight Management,For-Hire,101.06,0.06922044064
"Logistics One Transport, Inc.",For-Hire,93.45,0.06400801680000001
Logistics Plus Inc.,Private,116.71600000000001,0.07994392390400001
Logistics Revolution,For-Hire,140.57,0.09628257808
"Logistics Services, Inc",For-Hire,78.929,0.054061944976000004
"Logistify, LLC",For-Hire,118.39,0.08109052016000001
"Logistik Services, LLC: 326404",For-Hire,90.9,0.06226140960000001
"Logix Transportation, Inc.",For-Hire,78.929,0.054061944976000004
"Lone Star Transportation, LLC",For-Hire,60.42,0.04138431648
Long Haul Trucking Inc.,For-Hire,71.0,0.048631024
Long Road Logistics: Long Road Logistics,For-Hire,140.57,0.09628257808
Longistics,For-Hire,84.724,0.05803119545600001
Longview Logistics Ltd.,For-hire,60.42,0.04138431648
Loop Logistics Corp,For-Hire,118.39,0.08109052016000001
Loop Xpress Inc,For-hire,102.4,0.07013826560000001
"Lotz Trucking, Inc.",For-Hire,72.05,0.0493502152
Loup Logistics: Autos,For-Hire,81.8,0.0560284192
Love Bree LLC,For-hire,102.4,0.07013826560000001
"Lubenow Express, LLC",For-Hire,93.0,0.063699792
"Lubenow Transportation Services, LLC",For-Hire,276.0,0.189044544
Lucky World Inc,For-Hire,93.45,0.06400801680000001
Lund Trucking Co. Inc.,For-Hire,93.45,0.06400801680000001
"Luther Logistic Transportation, LLC",For-Hire,78.929,0.054061944976000004
"Lynch Logistics, Inc.",For-Hire,93.45,0.06400801680000001
"Lynden Transport, Inc.: Flatbed",For-Hire,71.0,0.048631024
"Lynden Transport, Inc.: Reefer",For-Hire,88.2,0.06041206080000001
"Lynden Transport, Inc.: Van",For-Hire,110.55,0.07572055920000001
Lynn Trucking Inc,For-Hire,67.91,0.04651454704
"Lynn Trucking, Inc.",For-hire,93.45,0.06400801680000001
LynnCo Supply Chain Solutions,For-Hire,140.57,0.09628257808
Lyons Transportation Inc.,For-Hire,95.575,0.0654635228
M & Q Transportation Inc,For-Hire,84.724,0.05803119545600001
M & R Kingdom Trucking,For-Hire,102.4,0.07013826560000001
M T Trans Inc,For-hire,102.4,0.07013826560000001
M&C Trucking Company,For-Hire,84.25,0.057706532000000005
M&J Carriers LLC,For-Hire,67.91,0.04651454704
M&K XLINES LTD,For-hire,72.91,0.04993926704
"M&M Cartage Company, Inc.",For-Hire,93.45,0.06400801680000001
M&M Direct Express,For-hire,105.21,0.07206295824
M&M Express Inc,For-Hire,150.5,0.10308407200000001
"M&W Transportation Co, Inc.",For-Hire,102.4,0.07013826560000001
"M. Gerace Enterprises, Inc.",Private,76.5,0.052398216000000004
"M.A.C. Transport, Inc.",For-hire,72.91,0.04993926704
"M.C. VanKampen Trucking, Inc.",For-Hire,95.575,0.0654635228
M2 Freight Brokers LLc,For-Hire,93.45,0.06400801680000001
"M2 Logistics, Inc.",Private,101.06,0.06922044064
M3 Freight LLC,For-Hire,90.9,0.06226140960000001
MAF Expedited,For-Hire,76.25,0.052226980000000006
"MAP Transportation, Inc.",For-Hire,95.575,0.0654635228
MARKS Logistics LLC: 14 FT Truck - Diesal,For-Hire,281.0,0.192469264
MARKS Logistics LLC: 14 FT Truck - Gasoline,For-Hire,281.0,0.192469264
MARKS Logistics LLC: 26 FT Straight Truck,For-Hire,105.21,0.07206295824
MARKS Logistics LLC: Sprinter Van,For-Hire,281.0,0.192469264
MARKS Logistics LLC: Tractor Trailer,For-Hire,93.45,0.06400801680000001
MATAJI LLC,For-hire,67.91,0.04651454704
MBH Trucking LLC,For-Hire,54.5,0.037329448
MBM Logistics LLC,For-Hire,733.5,0.502406424
"MBT Transport, Inc.",For-Hire,95.575,0.0654635228
MC Carrier LLC,For-Hire,67.91,0.04651454704
"MC Carrier, Inc.",For-hire,91.155,0.06243607032
MC Express LLC,For-Hire,72.91,0.04993926704
MC Express Trucking LLC,For-Hire,78.929,0.054061944976000004
MCL McGill Carriers Ltd.: Alberta Fleet,Dedicated,120.0,0.08219328000000001
MCL McGill Carriers Ltd.: Ontario Fleet,Dedicated,120.0,0.08219328000000001
MCL McGill Carriers Ltd.: Quebec Fleet,Dedicated,120.0,0.08219328000000001
MCL McGill Carriers Ltd.: Vancouver Fleet,Dedicated,120.0,0.08219328000000001
MCS Logistics Inc,For-hire,93.45,0.06400801680000001
MDOT Royale LLC dba MDOT Motor Carriers,For-hire,83.5,0.057192824
MEA Express LLC,For-hire,105.21,0.07206295824
MEGA TRANS GROUP LLC,For-Hire,93.45,0.06400801680000001
MGF Logistics LLC,Private,103.45,0.07085745680000001
"MHT Group, Inc.",For-Hire,67.91,0.04651454704
MIDDLE MILE EXPRESS LLC,For-hire,60.42,0.04138431648
MIDL Logistics,For-Hire,81.8,0.0560284192
MIDWEST EXPEDITED CO,For-hire,105.21,0.07206295824
MIDWEST TRANZ,For-hire,91.155,0.06243607032
MIK Freight Inc.,For-hire,102.4,0.07013826560000001
MJD Trucking Inc,For-Hire,75.5,0.051713272000000005
ML Transportation,For-Hire,84.724,0.05803119545600001
MLOAD LLC,For-hire,60.42,0.04138431648
MMA TRANSPORT SERVICES CORP,For-Hire,71.0,0.048631024
MMAK Express,For-hire,150.5,0.10308407200000001
MN Express Inc,For-Hire,72.91,0.04993926704
"MNM Transport Services, LLC",For-Hire,84.724,0.05803119545600001
MNS1 Express Inc,For-Hire,84.724,0.05803119545600001
MODE Global,For-Hire,90.9,0.06226140960000001
MONARCH FREIGHT SOLUTIONS LLC,For-Hire,105.21,0.07206295824
MOONWAY TRANSPORT INC,For-hire,102.4,0.07013826560000001
MPV Express Inc.,For-hire,93.45,0.06400801680000001
"MSF Transport LLC, USA Fleet",For-Hire,102.4,0.07013826560000001
"MTL, INC: Company",Dedicated,84.724,0.05803119545600001
MTS Logistics Int.: 1,For-Hire,67.91,0.04651454704
MUSTANG EXPRESS LTD,For-Hire,72.91,0.04993926704
"MW Logistics, LLC",For-Hire,81.8,0.0560284192
"MWC: Trucker, Intermodal",For-Hire,104.5,0.071576648
"MX Solutions, LLC",For-Hire,116.71600000000001,0.07994392390400001
MYLES TWO GO LLC,For-hire,84.724,0.05803119545600001
MZD LLC,For-hire,102.4,0.07013826560000001
"Mabe Trucking Co., Inc.",For-Hire,72.91,0.04993926704
"Mac Xpress, LLC",For-hire,105.21,0.07206295824
"MacMillan-Piper, Inc.",For-Hire,90.0,0.061644960000000006
Mach 1 Air Services,For-Hire,281.0,0.192469264
Mackie Transportation Inc.,For-Hire,101.0,0.069179344
Mactrans Logistics Inc.,For-Hire,113.511,0.077748678384
"Mad Engine Global, LLC",Private,105.21,0.07206295824
Magellan Transport Inc,For-Hire,116.71600000000001,0.07994392390400001
Magellan Transport Logistics,For-Hire,116.71600000000001,0.07994392390400001
Magna Transport Solutions LLC,For-Hire,116.71600000000001,0.07994392390400001
Magno International LP: Logistics,For-Hire,101.06,0.06922044064
Magnum Companies: DEDICATED,For-Hire,72.91,0.04993926704
Magnum Companies: LTD,For-Hire,75.5,0.051713272000000005
Magnum Companies: LTL,For-Hire,110.55,0.07572055920000001
Magnum Freight INC,For-Hire,67.91,0.04651454704
Magnum Transhaul Inc.,For-Hire,84.724,0.05803119545600001
Mahoney Express Inc.,For-hire,105.21,0.07206295824
Mainfreight Inc.,For-Hire,101.06,0.06922044064
Majestic Freight Inc.,Private,106.8155,0.073162635832
Majestic Trucking LLC,For-hire,105.21,0.07206295824
Major Transportation Services Inc.,For-Hire,67.91,0.04651454704
Malark Logistics: Logistics,For-Hire,116.71600000000001,0.07994392390400001
Mallorie's LLC,For-hire,72.91,0.04993926704
Mallory Alexander International Logistics,For-Hire,140.57,0.09628257808
Mammoth Logistics LLC: Drayage,For-Hire,97.0,0.066439568
"Manchester Motor Freight, Inc",For-hire,76.5,0.052398216000000004
Manchester Trucking Corp LLC,For-hire,84.724,0.05803119545600001
Manco Logistics Corporation,Private,106.8155,0.073162635832
Mandalay Transportation LLC,For-hire,78.929,0.054061944976000004
Mangum's Transport,For-Hire,51.0,0.034932144000000005
"Manito Transit, LLC",For-Hire,59.65,0.040856909600000005
Manitoulin Transport,For-Hire,134.05,0.09181674320000001
Mann & Cie LLC,For-hire,91.155,0.06243607032
Manney Transport,For-Hire,81.8,0.0560284192
Manney Transport Ltd.: MYXD,For-Hire,97.0,0.066439568
Mannley Transport Inc.,For-Hire,95.575,0.0654635228
Manraj Trucking Company,Private,81.8,0.0560284192
"Manufacturer's Transportation, Inc.",For-Hire,110.12049999999999,0.075426375752
"Map3 LLC, DBA- VESTA",For-Hire,90.9,0.06226140960000001
"Marathon Cheese Transport, LLC.",Private,75.5,0.051713272000000005
Marcel Concepts LLC,For-hire,93.45,0.06400801680000001
Marianas Logistics Inc.,For-hire,93.45,0.06400801680000001
"Marina Cartage, Inc.: MAT Leasing, Inc",For-Hire,102.4,0.07013826560000001
"Marina Cartage, Inc.: Marina Cartage, Inc",For-Hire,97.0,0.066439568
"Marine Transportation Intermodal, Inc.",For-Hire,104.5,0.071576648
Maritime-Ontario,For-Hire,81.8,0.0560284192
"Mark Westby & Associates, Inc.: Mark Westby & Associates, Inc.",For-Hire,101.06,0.06922044064
Mark-It Express Logistics LLC,For-Hire,83.5,0.057192824
Mark-it Express LLC (3PL),For-Hire,140.57,0.09628257808
"Market Express, LLC",For-Hire,93.45,0.06400801680000001
Markline Transport Ltd,For-hire,76.45,0.05236396880000001
Marks Transportation Inc.,For-Hire,67.91,0.04651454704
"Marquette Transportation Company, LLC: Gulf-Inland Division",River Barge,21.74105986,0.01489140850474784
"Marquette Transportation Company, LLC: River Division",River Barge,19.0868049,0.013073392495425601
"Marrlin Transportation, LLc",For-Hire,72.91,0.04993926704
Mars Express Lines Inc,For-hire,104.5,0.071576648
Marson Trucking Inc,For-hire,95.575,0.0654635228
Marten Transport LTD: Intermodal,For-Hire,81.8,0.0560284192
Marten Transport LTD: truckload,For-Hire,91.155,0.06243607032
"Martin Transportation Systems, Inc.: MTSTrans",For-Hire,93.45,0.06400801680000001
"Martin's Bulk Milk Service, Inc.: MBMK",For-Hire,95.575,0.0654635228
Martinez United LLC DBA Vision Logistics,For-hire,276.0,0.189044544
Marubeni Transport Service Corp.,For-Hire,110.12049999999999,0.075426375752
Marubeni Transport Service Corporation,Dedicated,84.724,0.05803119545600001
"Marvin Keller Trucking, Inc.",For-Hire,72.91,0.04993926704
"Mary B. Turner Trucking Co., LLC",For-Hire,82.1,0.0562339024
"Masney Auto Transport, Inc.",For-Hire,113.5,0.07774114400000001
Mast Trucking Inc.,For-Hire,75.5,0.051713272000000005
"Mastar Supply Chain & Logistics, Inc.",For-hire,95.575,0.0654635228
Master Dispatch & Logistics LLC,For-hire,90.0,0.061644960000000006
Masterpiece Transportation Inc,For-hire,105.21,0.07206295824
Mastronardi Produce 1995 Inc.,For-Hire,82.1,0.0562339024
Masuta National Inc,For-hire,76.25,0.052226980000000006
Material Transport: Sacramento,For-Hire,84.25,0.057706532000000005
Material Transport: Tacoma,For-Hire,71.0,0.048631024
"Matheson Trucking, Inc.",For-Hire,72.91,0.04993926704
Matrix Expedited Service LLC,For-Hire,60.42,0.04138431648
Matson Logistics,For-Hire,81.8,0.0560284192
Mav Canadian transport: Mav Canadian Transport,For-Hire,101.06,0.06922044064
Maven Transport Ltd,For-Hire,76.45,0.05236396880000001
Maverick Transportation LLC: Dedicated Services Division,For-Hire,92.6,0.0634258144
Maverick Transportation LLC: MAV IC Division,For-Hire,76.0,0.052055744
Maverick Transportation LLC: Platform Division,For-Hire,65.0,0.04452136
Mawson & Mawson Inc.,For-Hire,84.25,0.057706532000000005
Max Trans LLC,For-Hire,93.45,0.06400801680000001
"Max Trans Logistics of Chattanooga, LLC: 1",For-Hire,90.9,0.06226140960000001
Max Trucking LLC,For-hire,75.5,0.051713272000000005
Maxx Solutions Brokerage Inc,Private,140.57,0.09628257808
May Trucking Company: Dry Division,For-Hire,72.91,0.04993926704
May Trucking Company: Reefer Division,For-Hire,75.5,0.051713272000000005
Maybach International Group LLC,For-Hire,72.91,0.04993926704
"Mayfield Transfer Co., Inc.",For-Hire,103.45,0.07085745680000001
Mayflower Transit,For-Hire,164.5,0.11267328800000001
Mayflower Transit / W.J. Donovan Group inc. DBA Donovan Logistics : Local Fleet       m187,Dedicated,281.0,0.192469264
Mayflower Transit / W.J. Donovan Group inc. DBA Donovan Logistics : Logistics Fleet  m292,Dedicated,210.5,0.14418071200000002
McClay's Transportation: MCLS,Dedicated,78.929,0.054061944976000004
McCollister's Transportation Group,For-Hire,60.42,0.04138431648
"McCormick & McCormick, Inc.",For-hire,93.45,0.06400801680000001
McCracken Motor Freight,Private,104.5,0.071576648
McDonald Services LLC -WSW Logistics,For-Hire,93.45,0.06400801680000001
"McElroy Truck Lines, Inc.",For-Hire,71.0,0.048631024
"McEwen Trucking, Inc.",For-hire,103.45,0.07085745680000001
McFarland Truck Lines,For-Hire,75.5,0.051713272000000005
McKevitt Trucking Limited: For Hire,For-Hire,60.42,0.04138431648
"McKimm Milk Transit, Inc.",For-hire,102.4,0.07013826560000001
McLaren Transport LLC,For-hire,84.724,0.05803119545600001
"McLeod Express, LLC",For-Hire,78.929,0.054061944976000004
McLeod Logistics LLC,For-Hire,118.39,0.08109052016000001
McNay Truck Line,For-Hire,93.45,0.06400801680000001
Mecca & Son Trucking Company,For-Hire,97.0,0.066439568
"MedTrans, LLC",For-Hire,281.0,0.192469264
Medallion International LLC,For-hire,72.91,0.04993926704
"Medallion Transport & Logistics, LLC",For-Hire,84.724,0.05803119545600001
Meerab Freightlines Inc.,For-Hire,93.45,0.06400801680000001
Mega Fleet Corp.,For-hire,102.4,0.07013826560000001
MegaCorp Logistics,For-Hire,118.39,0.08109052016000001
Meher Transport Inc.,For-hire,102.4,0.07013826560000001
Meiborg Inc.: Meiborg Bros Inc.,For-Hire,93.45,0.06400801680000001
Meiborg Inc.: Silver Arrow Express,For-Hire,84.724,0.05803119545600001
Meijer Logistics LLC,Private,60.42,0.04138431648
"Melton Truck Lines, Inc",For-Hire,71.0,0.048631024
Menco Logistics Inc. dba Expediri Transport: DRAYAGE,For-Hire,90.9,0.06226140960000001
Menco Logistics Inc. dba Expediri Transport: EXPEDITED LTL,For-Hire,81.8,0.0560284192
Menco Logistics Inc. dba Expediri Transport: EXPEDITED TRUCKING,For-Hire,81.8,0.0560284192
Menco Logistics Inc. dba Expediri Transport: FREIGHT FORWARDER,For-Hire,81.8,0.0560284192
Menco Logistics Inc. dba Expediri Transport: FULL TRUCK LOAD,For-Hire,81.8,0.0560284192
Mercer Transportation Company,For-Hire,71.0,0.048631024
"Merchants Transport of Hickory, LLC: MTH",Private,76.25,0.052226980000000006
"Mercury Services, Inc.",For-hire,281.0,0.192469264
"Mercury Transport, Inc.",For-hire,91.155,0.06243607032
"Merdzic Transportation Services, Inc.",For-Hire,102.4,0.07013826560000001
Meredith Enterprises Inc.,For-hire,84.25,0.057706532000000005
"Merit Trucking Co, Inc.",For-Hire,93.45,0.06400801680000001
"Merx Global, Inc.: 1",For-Hire,78.929,0.054061944976000004
"Mesa Systems, Inc.",For-Hire,102.0,0.06986428800000001
Mesilla Valley Transportation,For-Hire,72.91,0.04993926704
"Met Express, Inc.",For-Hire,78.929,0.054061944976000004
Metraco Transportation LLC,For-Hire,105.21,0.07206295824
Metro Express Transportation Services,For-hire,10.0,0.00684944
"Metro Parcel & Freight, Inc.",For-hire,276.0,0.189044544
Metro Transport Group: MTGATH,Private,102.4,0.07013826560000001
Metro Xpress Inc,For-hire,91.155,0.06243607032
Miami Transport Inc,For-Hire,84.724,0.05803119545600001
Mid America Freight Logistics,Private,118.39,0.08109052016000001
"Mid Atlantic Xpress, Inc.",For-hire,95.575,0.0654635228
"Mid South Transport, Inc.",For-Hire,78.929,0.054061944976000004
Mid-American Specialized Transport,For-hire,78.929,0.054061944976000004
Mid-GA Courier Inc,Dedicated,102.4,0.07013826560000001
"Mid-Western Car Carriers, Inc.",For-Hire,120.0,0.08219328000000001
Midland Transport Limited: Greenline Fleet,Dedicated,104.5,0.071576648
Midland Transport Limited: Linehaul General Fleet,For-Hire,76.25,0.052226980000000006
Midland Transport Limited: Michelin Fleet,Dedicated,82.1,0.0562339024
Midway Logistics LLC,For-Hire,118.39,0.08109052016000001
Midwest Angels Logistics LLC: 905205/1407150,For-Hire,113.511,0.077748678384
Midwest Carriers: OTR,For-Hire,75.5,0.051713272000000005
Midwest Carriers: SHUTTLE/SPOT,Dedicated,95.575,0.0654635228
"Midwest Coast Logistics, Inc.",For-hire,95.575,0.0654635228
Midwest Expedite Inc,For-hire,631.0,0.43219966400000004
Midwest Expedited Co,Dedicated,281.0,0.192469264
"Midwest Express, LLC",For-Hire,82.1,0.0562339024
"Midwest Motor Express, Inc.",For-Hire,134.05,0.09181674320000001
Midwest Refrigerated Transport,For-Hire,88.2,0.06041206080000001
Midwestern Transit Service Inc: Logistics Provider,For-Hire,106.8155,0.073162635832
Mikasha Inc,For-hire,72.91,0.04993926704
"Mike Frost Trucking, Inc.",For-Hire,75.5,0.051713272000000005
Miky Transport Company Inc,For-Hire,60.42,0.04138431648
Mile Hi Foods Co.,For-Hire,82.1,0.0562339024
Mile High Transportation Services Inc,For-hire,103.45,0.07085745680000001
Milesource Logistics Solutions LLC,For-hire,210.5,0.14418071200000002
Mill Creek Motor Freight L.P.,For-Hire,72.91,0.04993926704
"Millennium Logistics Management, LLC",For-Hire,116.71600000000001,0.07994392390400001
Miller Transfer & Rigging Co,For-Hire,84.25,0.057706532000000005
Miller Trucking Corporation,For-hire,84.724,0.05803119545600001
Millhouse Logistics Inc,For-Hire,105.21,0.07206295824
Milliken & Company,For-Hire,78.929,0.054061944976000004
"Millis Transfer, LLC",For-Hire,72.91,0.04993926704
Millwood Trucking Inc,For-Hire,88.2,0.06041206080000001
Milyard Group Inc.,For-hire,92.6,0.0634258144
MinStar Transport,For-Hire,102.4,0.07013826560000001
Minimax Express Transport Inc.,For-Hire,110.55,0.07572055920000001
Minnesota Valley Transport Inc,For-hire,95.575,0.0654635228
Minor Carriers,For-hire,78.929,0.054061944976000004
Mirage Logistics Inc,For-hire,72.91,0.04993926704
Mister P Express Inc.,For-Hire,93.45,0.06400801680000001
Mitco LTD,For-Hire,90.9,0.06226140960000001
Mobile Air Transport Inc.,For-Hire,134.05,0.09181674320000001
Mobius Strip Inc/DBA MSI CARRIER1,For-hire,91.155,0.06243607032
Mode One Logistics: MONF,For-Hire,110.12049999999999,0.075426375752
Mode Transportation: Truckload,For-Hire,90.9,0.06226140960000001
ModelKite Inc.,For-Hire,90.9,0.06226140960000001
Modern Dairy Inc.,For-hire,103.45,0.07085745680000001
"Modern Transportation Services, LLC",For-Hire,60.42,0.04138431648
"Moeller Logistics, LLC",For-Hire,101.06,0.06922044064
"Moeller Trucking, Inc.",For-Hire,82.1,0.0562339024
"Moeller Trucking, Inc. (Iowa)",For-Hire,82.1,0.0562339024
Moga Carriers Inc,For-hire,93.45,0.06400801680000001
Mohawk Services Inc.,For-Hire,76.25,0.052226980000000006
Monarch Transport (1975) Ltd: Candian Dry Van,For-Hire,93.45,0.06400801680000001
Monarch Transport (1975) Ltd: US Dry Van,For-Hire,102.4,0.07013826560000001
Mongoose Freight Solutions,For-Hire,118.39,0.08109052016000001
Mont's On-Time Express Inc.,For-Hire,150.5,0.10308407200000001
Montana Brand Produce,For-Hire,95.575,0.0654635228
Montanez Brokerage LLC,For-Hire,106.8155,0.073162635832
Montanez Lines LLC,For-hire,91.155,0.06243607032
Monterey Bay Transport Inc,For-Hire,88.2,0.06041206080000001
"Montgomery Logistics, Inc.",Private,118.39,0.08109052016000001
"Montgomery Transport, LLC",For-Hire,76.45,0.05236396880000001
Moon Star Express LLC,For-Hire,84.724,0.05803119545600001
Moore Transport of Tulsa LLC,For-Hire,101.0,0.069179344
Morgan Van Lines: MVL,For-Hire,84.724,0.05803119545600001
Morrice Transportation,For-Hire,102.4,0.07013826560000001
"Morris Transportation Services, LLC.: MRPA",For-Hire,84.724,0.05803119545600001
Morrison Trucking,For-hire,84.724,0.05803119545600001
"Morristown Driver's Service, Inc.",For-Hire,76.25,0.052226980000000006
Morristown Express,For-Hire,59.65,0.040856909600000005
Moser Trucking Inc,For-hire,82.1,0.0562339024
Motor Car Auto Carriers,For-Hire,113.5,0.07774114400000001
Motus Freight,For-Hire,118.39,0.08109052016000001
"Mountain Intermodal, Inc.",For-Hire,90.0,0.061644960000000006
Mountain Transport Corp.,For-hire,103.45,0.07085745680000001
Moutrie Trucking LLC,For-Hire,93.45,0.06400801680000001
"Moxie Transport, Inc.",For-Hire,150.5,0.10308407200000001
"Mr. Bult's, Inc.",For-Hire,76.0,0.052055744
Mullen Oilfield Services LP,For-Hire,76.25,0.052226980000000006
Mullen Trucking Corp: Dedicated,Dedicated,105.21,0.07206295824
Mullen Trucking Corp: Heavy Licensed/Specialized,For-Hire,76.0,0.052055744
Mullen Trucking Corp: Medium Licensed/Truck Load,For-Hire,92.6,0.0634258144
Multi Kilometre Systems Inc.,For-hire,72.91,0.04993926704
Multi-National Logistics Inc.,For-Hire,113.511,0.077748678384
"Munoz Trucking, Inc.",For-Hire,93.45,0.06400801680000001
Musapuria Transport Inc DBA MTI,For-hire,93.45,0.06400801680000001
"Mustang Expediting, Inc.",For-Hire,105.21,0.07206295824
Mutual Materials Company,Private,84.25,0.057706532000000005
"My-Way Transportation, Inc.",For-Hire,93.45,0.06400801680000001
Myers Transport Inc,For-hire,74.0,0.050685856
"N&M Transfer Co., Inc.: Expedited",For-Hire,150.5,0.10308407200000001
"N&M Transfer Co., Inc.: Transfer",For-Hire,210.5,0.14418071200000002
"NAPA Transportation, Inc.",For-Hire,93.45,0.06400801680000001
"NCI Group, Inc.",Private,84.25,0.057706532000000005
NEW-WAY TRUCKING LTD.,For-Hire,91.155,0.06243607032
NEWLINE TRANSPORT INC,For-Hire,91.155,0.06243607032
NFI Industries: NDC,For-Hire,76.5,0.052398216000000004
NFI Industries: Transportation,Dedicated,78.929,0.054061944976000004
NGC Transport Inc.,For-hire,72.91,0.04993926704
NHH Services LLC,For-Hire,76.25,0.052226980000000006
NIJJAR TRUCKING LTD,For-Hire,102.4,0.07013826560000001
NOEL TRANSPORTATION,Private,72.91,0.04993926704
NORTH FLEET INTERNATIONAL LLC,For-hire,105.21,0.07206295824
NSI CARRIERS INC.,Dedicated,72.91,0.04993926704
NSL Trucking Inc.,For-hire,84.724,0.05803119545600001
"NTA, Ltd.",For-Hire,88.2,0.06041206080000001
"NTDS, LLC",Dedicated,90.9,0.06226140960000001
NV Transport Inc,For-hire,95.575,0.0654635228
NVC Logistics Group,For-Hire,113.511,0.077748678384
Nabem LLC dba Green Transportation,For-Hire,88.2,0.06041206080000001
Nagle Toledo Inc,For-Hire,76.25,0.052226980000000006
"Napoleonyx Transport, LLC",For-Hire,67.91,0.04651454704
"National Carriers, Inc.: Livestock",For-Hire,113.5,0.07774114400000001
